order_id,order_date,customer_id,country,category,product,quantity,unit_price,discount_pct,shipping_cost,returned
ORD-000281,2025-08-22,CUST-00481,DE,Sports,Water Bottle,3,100.1,,,False
ORD-000282,2024-09-24,CUST-00184,UK,Toys,Puzzle,2,,15.0,4.71,False
ORD-000283,2024-11-16,CUST-00083,U.K.,Beauty,Perfume,1,124.67,0.0,3.54,False
ORD-000284,2024-12-10,CUST-00859,ES,Home,Chair,5,201.68,10.0,13.01,False
ORD-000285,2025-10-12,CUST-00994,BE,Sports,Football,3,363.9,20.0,6.91,False
ORD-000286,2025-07-12,CUST-00773,BE,Fashion,Jeans,1,193.49,5.0,6.11,False
ORD-000287,2025-09-03,CUST-01078,UK,Grocery,Coffee Beans,4,47.92,0.0,11.9,False
ORD-000288,2025-07-01,CUST-00376,BE,Home,Lamp,5,349.8,20.0,4.72,False
ORD-000289,2025-03-19,CUST-00302,U.K.,Toys,Board Game,5,375.83,0.0,,False
ORD-000290,2024-02-13,CUST-01167,ES,Beauty,Sunscreen,1,82.1,,14.24,False
ORD-000291,2025-05-13,CUST-01289,ES,Grocery,Coffee Beans,1,80.81,0.0,12.18,False
ORD-000292,2025-12-03,,ES,Grocery,Chocolate,5,60.32,10.0,12.22,False
ORD-000293,2025-12-06,,DE,Fashion,T-Shirt,2,109.52,0.0,6.49,False
ORD-000294,2025-05-09,CUST-00007,IT,Home,Chair,4,309.88,0.0,12.53,False
ORD-000295,2025-02-21,CUST-01020,IT,Home,Pillow,3,397.66,0.0,3.12,False
ORD-000296,2024-06-21,CUST-00265,UK,Grocery,Chocolate,5,40.17,0.0,11.21,False
ORD-000297,2024-05-22,,DE,Toys,Lego Set,1,166.97,5.0,12.93,False
ORD-000298,2024-02-22,CUST-00344,DE,Sports,Football,4,393.28,0.0,6.05,False
ORD-000299,2025-06-17,CUST-00244,UK,Grocery,Chocolate,5,303.06,0.0,7.02,False
ORD-000300,2025-01-28,CUST-01124,NL,Toys,Board Game,1,188.21,0.0,11.94,False
ORD-000301,2024-07-13,CUST-00719,IT,Toys,Lego Set,4,113.28,0.0,2.03,False
ORD-000302,2024-03-03,CUST-00227,FR,Sports,Football,3,93.75,20.0,5.99,True
ORD-000303,2025-04-12,CUST-00348,FR,Electronics,USB-C Cable,4,314.25,0.0,13.76,False
ORD-000304,2024-03-13,CUST-00866,NL,Toys,Lego Set,5,94.93,0.0,13.01,False
ORD-000305,2025-07-09,CUST-01365,ES,Home,Coffee Maker,3,55.68,15.0,14.08,False
ORD-000306,2024-04-27,CUST-01049,UK,Grocery,Coffee Beans,3,351.29,5.0,free,False
ORD-000307,2024-07-29,CUST-00707,DE,Home,Coffee Maker,4,51.55,0.0,7.54,False
ORD-000308,2025-07-20,CUST-01031,FRANCE,Grocery,Chocolate,3,161.07,15.0,13.7,False
ORD-000309,2025-05-10,CUST-00012,BE,Fashion,Sneakers,2,211.62,0.0,11.93,False
ORD-000310,2025-04-26,CUST-00664,FR,Grocery,Olive Oil,4,367.55,30.0,5.28,False
ORD-000311,2025-12-22,CUST-00723,FR,Fashion,Sneakers,1,42.05,0.0,13.13,False
ORD-000312,2024-07-01,,FR,Fashion,Jeans,4,156.2,30.0,13.25,False
ORD-000313,2024-09-03,CUST-00638,BE,Sports,Water Bottle,2,244.51,10.0,12.44,True
ORD-000314,2024-11-26,CUST-00488,NL,Toys,Puzzle,2,286.21,5.0,7.43,True
ORD-000315,2025-09-24,CUST-00504,BE,Toys,Lego Set,5,17.2,0.0,14.18,True
ORD-000316,2024-08-05,CUST-00303,NL,Toys,Puzzle,4,106.76,20.0,11.19,False
ORD-000317,2025-01-23,CUST-00477,IT,Beauty,Shampoo,3,312.81,0.0,3.46,True
ORD-000318,2024-03-16,CUST-00667,NL,Sports,Water Bottle,5,285.46,10.0,11.16,False
ORD-000319,2024-11-24,CUST-00082,NL,Grocery,Olive Oil,1,257.97,0.0,13.32,False
ORD-000320,2025-05-10,CUST-01290,FR,Electronics,USB-C Cable,2,233.55,,14.59,False
ORD-000321,2024-08-30,CUST-00533,BE,Home,Coffee Maker,5,71.81,0.0,1.35,False
ORD-000322,2025-06-21,CUST-00812,,Beauty,Moisturizer,1,395.98,0.0,1.99,False
ORD-000323,2025-07-20,CUST-01314,DE,Fashion,Jeans,1,254.21,20.0,9.58,False
ORD-000324,2024-11-03,CUST-01115,BE,Grocery,Coffee Beans,4,181.72,0.0,7.01,False
ORD-000325,2024-07-09,CUST-01334,BE,Sports,Yoga Mat,4,65.64,0.0,12.63,False
ORD-000326,2025-07-04,CUST-00304,IT,Fashion,T-Shirt,4,343.28,0.0,11.48,False
ORD-000327,2025-05-18,CUST-00475,de,Electronics,Monitor,3,364.37,0.0,,False
ORD-000328,2024-08-27,CUST-00971,BE,Electronics,USB-C Cable,3,250.64,10.0,9.35,False
ORD-000329,2025-05-08,CUST-00609,IT,Grocery,Pasta,,274.62,0.0,6.7,False
ORD-000330,2025-09-10,CUST-01161,FRANCE,Beauty,Perfume,1,92.84,0.0,11.14,False
ORD-000331,2025-02-02,CUST-01010,UK,Grocery,Chocolate,3,305.37,5.0,7.49,False
ORD-000332,2024-03-28,CUST-00101,ES,Home,Vacuum,5,199.27,5.0,9.03,False
ORD-000333,2025-01-11,CUST-01355,de,Beauty,Shampoo,3,195.23,25.0,7.4,False
ORD-000334,2025-03-05,CUST-00001,IT,Fashion,Jacket,5,182.98,0.0,3.25,False
ORD-000335,2024-11-11,,IT,Fashion,Cap,4,308.85,15.0,0.48,False
ORD-000336,2024-10-15,CUST-00898,UK,Sports,Dumbbells,1,376.73,0.0,9.4,False
ORD-000337,2024-10-28,CUST-00219,IT,Toys,Board Game,2,305.06,0.0,13.59,False
ORD-000338,2024-09-12,CUST-00351,NL,Sports,Dumbbells,4,340.64,30.0,3.36,False
ORD-000339,2024-07-11,CUST-00477,belgique,Toys,Board Game,4,235.07,30.0,14.85,False
ORD-000340,2025-05-03,CUST-01166,UK,Toys,Action Figure,4,344.69,25.0,3.06,False
ORD-000341,2024-08-09,CUST-00814,Belgium,Toys,Action Figure,2,178.72,30.0,14.78,False
ORD-000342,2024-05-07,CUST-00708,IT,Sports,Water Bottle,4,111.31,0.0,8.21,False
ORD-000343,2025-04-10,CUST-00739,UK,Electronics,Headphones,3,166.29,15.0,-5.0,False
ORD-000344,2024-03-17,CUST-01063,BE,Beauty,Shampoo,1,79.54,20.0,6.69,False
ORD-000345,2025-02-08,CUST-01248,DE,Sports,Water Bottle,0,13.36,0.0,2.66,False
ORD-000346,2024-01-17,CUST-01188,Belgium,Beauty,Sunscreen,2,30.65,0.0,8.73,True
ORD-000347,2024-04-23,CUST-00633,IT,Electronics,Mouse,1,244.59,0.0,6.64,False
ORD-000348,2024-09-03,CUST-00769,UK,Sports,Water Bottle,5,357.76,0.0,2.68,False
ORD-000349,2024-04-19,CUST-01343,IT,Grocery,Olive Oil,4,85.1,10.0,10.87,False
ORD-000350,2025-06-25,CUST-00314,FR,Beauty,Moisturizer,5,200.16,0.0,7.16,False
ORD-000351,2024-02-03,CUST-00761,UK,Electronics,Keyboard,4,144.12,15.0,0.28,False
ORD-000352,2024-02-03,,UK,Beauty,Razor,4,246.11,15.0,12.16,False
ORD-000353,2024-12-13,CUST-00805,IT,Home,Lamp,5,243.35,0.0,0.64,False
ORD-000354,2024-11-14,CUST-00282,NL,Home,Chair,3,168.5,0.0,12.37,False
ORD-000355,2025-11-10,CUST-01222,DE,Sports,Football,4,12.06,25.0,14.28,True
ORD-000356,2025-07-31,CUST-00110,ES,Grocery,Pasta,4,388.23,25.0,14.56,False
ORD-000357,2025-09-13,CUST-00702,NL,Sports,Football,1,247.46,10.0,6.26,False
ORD-000358,2025-01-17,CUST-00661,BE,Home,Coffee Maker,1,297.21,0.0,10.95,False
ORD-000359,2025-01-07,CUST-01358,FR,Electronics,Mouse,4,,30.0,11.0,False
ORD-000360,2024-03-12,CUST-00302,UK,Beauty,Perfume,1,91.73,5.0,14.14,False
ORD-000361,2025-09-20,CUST-00668,Belgium,Grocery,Olive Oil,5,154.39,20.0,3.63,False
ORD-000362,2024-11-25,CUST-00124,IT,Toys,,5,106.87,15.0,14.81,False
ORD-000363,2025-05-07,CUST-00197,FR,Electronics,Keyboard,4,139.2,0.0,7.13,False
ORD-000364,2024-01-26,CUST-00625,DE,Fashion,Cap,2,137.34,20.0,7.8,False
ORD-000365,2025-11-27,CUST-00396,DE,Sports,Water Bottle,5,262.06,0.0,13.28,False
ORD-000366,2024-11-28,CUST-00196,BE,Grocery,Pasta,1,65.31,10.0,0.71,False
ORD-000367,2024-11-18,CUST-00959,IT,Home,Chair,2,168.67,5.0,4.19,True
ORD-000368,2024-11-26,CUST-00348,NL,,Perfume,4,152.62,10.0,1.63,True
ORD-000369,2024-11-29,,DE,Electronics,Mouse,2,160.66,20.0,5.67,False
ORD-000370,2025-06-23,CUST-00141,BE,Electronics,USB-C Cable,3,13.62,,5.17,False
ORD-001284,2025-07-26,CUST-01265,DE,Beauty,Perfume,1,377.25,0.0,9.02,False
ORD-000372,2025-06-22,CUST-00060,IT,Fashion,Cap,2,316.08,10.0,13.94,False
ORD-000373,2024-11-21,CUST-00266,ES,Beauty,Sunscreen,2,221.06,0.0,5.04,False
ORD-000374,2024-04-20,CUST-01369,FR,Home,Vacuum,1,183.74,20.0,4.86,False
ORD-000375,2024-12-13,CUST-01104,NL,Sports,Water Bottle,2,56.71,0.0,14.18,False
,2025-12-22,CUST-01359,UK,Fashion,Cap,3,40.83,0.0,13.95,False
ORD-000377,2024-07-08,CUST-00579,DE,Grocery,Chocolate,5,204.3,20.0,6.72,False
ORD-000378,2025-05-31,CUST-00422,FR,Electronics,,5,159.01,5.0,14.65,False
ORD-000379,2024-01-23,CUST-00710,IT,Beauty,Moisturizer,1,159.78,0.0,10.2,False
ORD-000380,2024-12-02,CUST-00653,DE,Fashion,T-Shirt,4,109.07,0.0,,False
ORD-000381,2024-09-21,CUST-00601,ES,Electronics,USB-C Cable,,341.79,10.0,3.21,False
ORD-000382,2025-05-10,CUST-01046,NL,Toys,Action Figure,0,20.4,5.0,1.86,False
ORD-000383,2024-04-05,CUST-00582,ES,Home,Pillow,2,323.74,25.0,9.1,False
ORD-000384,2025-08-26,CUST-00747,UK,Beauty,Moisturizer,4,397.16,0.0,2.44,False
ORD-000385,2024-05-10,,IT,Grocery,Tea,4,247.18,0.0,13.92,False
ORD-000386,2024-09-14,CUST-00391,NL,Beauty,Perfume,1,47.76,0.0,4.11,True
ORD-000387,2024-05-21,CUST-00458,UK,Electronics,USB-C Cable,2,154.56,0.0,5.09,False
ORD-000388,2024-09-13,CUST-01300,NL,Home,Coffee Maker,1,14.96,0.0,11.35,False
ORD-000389,2025-01-03,CUST-01027,UK,Home,Pillow,1,215.07,0.0,11.61,False
ORD-000390,2025-07-12,CUST-00432,DE,Home,Lamp,5,358.72,0.0,11.5,False
ORD-000391,2025-11-10,CUST-00387,belgique,Fashion,Cap,1,42.26,30.0,11.55,False
ORD-000392,2025-01-14,CUST-01199,ES,Home,Lamp,4,18.5,15.0,11.99,False
ORD-000393,2024-03-12,CUST-00648,DE,Fashion,,2,113.99,0.0,0.64,False
ORD-000394,2025-09-21,CUST-01251,UK,Electronics,Mouse,2,160.13,0.0,13.19,False
ORD-000395,2024-11-07,CUST-00524,DE,Grocery,Pasta,5,134.48,5.0,6.27,False
ORD-000396,2024-12-19,CUST-01153,NL,Fashion,Jacket,3,64.96,0.0,8.49,False
ORD-000397,2024-07-06,CUST-00233,IT,Sports,Football,5,388.06,15.0,14.51,False
ORD-000398,2024-08-19,CUST-00369,BE,Home,Lamp,1,212.95,0.0,12.27,False
ORD-000399,2025-11-10,CUST-00472,IT,Fashion,Jacket,1,50.5,5.0,10.82,True
ORD-000400,2024-02-30,CUST-00928,IT,Grocery,Olive Oil,3,327.28,,7.68,False
ORD-000401,2024-03-27,CUST-00169,UK,Beauty,Razor,2,375.14,25.0,,False
ORD-000402,2025-06-11,CUST-01399,IT,Home,Chair,3,288.63,0.0,,False
ORD-000403,2024-11-28,CUST-01257,IT,Electronics,Mouse,4,349.65,5.0,13.84,False
ORD-000404,2025-05-14,CUST-00633,IT,Beauty,Sunscreen,-3,372.2,25.0,4.72,False
ORD-000405,2024-10-31,CUST-00857,DE,Fashion,T-Shirt,4,80.07,25.0,3.8,False
ORD-000406,2024-11-21,CUST-00132,UK,Home,Vacuum,1,20.31,10.0,5.09,False
ORD-000407,2025-11-25,CUST-01314,DE,Toys,Doll,4,300.66,20.0,2.05,False
ORD-000408,2025-02-01,CUST-00357,FR,Sports,Dumbbells,2,217.18,0.0,0.91,False
ORD-000409,2024-10-09,CUST-00343,UK,Beauty,Moisturizer,4,82.8,0.0,9.4,False
ORD-000410,2024-07-13,CUST-01352,BE,Home,Vacuum,2,215.89,15.0,5.68,False
ORD-000411,2025-01-16,,IT,Fashion,Cap,2,364.37,20.0,,False
ORD-000412,2024-01-23,CUST-00178,UK,Electronics,Monitor,4,-120.0,,1.39,False
ORD-000413,2025-07-03,CUST-01297,IT,Electronics,Mouse,4,205.53,15.0,13.04,False
ORD-000414,2024-03-13,CUST-00779,BE,,Coffee Maker,4,303.06,20.0,13.04,True
ORD-000415,2024-06-07,CUST-01255,FR,Home,Pillow,4,344.84,10.0,6.3,False
ORD-000416,2025-06-03,CUST-01070,FR,Fashion,Sneakers,2,282.99,0.0,-5.0,False
ORD-000417,2024-05-26,CUST-00301,de,Toys,Lego Set,1,120.46,30.0,10.62,False
ORD-000418,2025-10-19,CUST-00007,FRANCE,Toys,Doll,2,123.15,0.0,10.93,True
ORD-000419,2025-06-17,,IT,Home,Coffee Maker,5,379.81,15.0,7.07,False
ORD-000420,2025-04-07,CUST-01257,BE,Beauty,Razor,3,133.23,5.0,6.47,False
ORD-000421,2025-12-28,CUST-00207,BE,Fashion,Jeans,4,36.1,0.0,2.71,False
ORD-000422,2025-09-07,CUST-00046,UK,,Action Figure,2,73.94,15.0,7.44,False
ORD-000839,2024-02-18,CUST-00464,Belgium,Electronics,Mouse,5,164.29,0.0,3.94,False
ORD-000424,2024-04-23,CUST-00528,UK,Beauty,Moisturizer,2,-120.0,30%,7.47,False
ORD-000425,2025-08-27,CUST-01165,FR,Toys,Doll,2,59.74,-10,10.35,False
ORD-000426,2025-01-12,CUST-01019,FR,Home,Vacuum,2,229.26,0.0,2.55,False
ORD-000427,2024-07-29,CUST-00106,BE,Beauty,Razor,5,290.88,0.0,12.94,False
ORD-000428,2024-12-09,CUST-00768,UK,Beauty,Shampoo,1,14.38,0.0,12.8,False
ORD-000429,2024-11-07,CUST-00562,IT,Beauty,Moisturizer,4,319.23,5.0,7.51,False
ORD-000430,2024-03-22,,FRANCE,Grocery,Tea,1,333.13,0.0,7.16,False
ORD-000431,2025-05-15,CUST-00371,Belgium,Toys,Puzzle,5,109.01,0.0,5.5,False
ORD-000432,2024-01-30,CUST-00210,ES,Sports,Water Bottle,3,134.12,0.0,3.76,False
ORD-000433,2025-09-29,CUST-00137,UK,Toys,Board Game,5,242.84,0.0,10.41,False
ORD-000434,2024-05-09,CUST-01382,ES,Grocery,Tea,2,64.49,0.0,0.71,False
ORD-000435,2024-02-02,CUST-01182,BE,Beauty,Razor,2,300.49,0.0,8.88,False
ORD-000436,2024-10-16,CUST-00266,FRANCE,Home,Coffee Maker,2,9.32,10.0,14.87,False
ORD-000437,2024-03-31,CUST-00655,IT,Home,Coffee Maker,3,224.33,10.0,11.88,False
ORD-000438,2025-09-29,CUST-00462,IT,,USB-C Cable,5,323.28,0.0,8.34,False
ORD-000439,,CUST-01285,,Sports,Yoga Mat,3,274.35,30.0,6.25,False
ORD-000440,2025-09-13,,ES,Fashion,T-Shirt,3,47.38,0.0,7.91,False
ORD-000441,2024-03-31,CUST-01300,BE,Grocery,Pasta,4,83.2,15.0,1.45,False
ORD-000442,2024-02-13,CUST-01159,ES,Beauty,Moisturizer,4,32.11,15.0,9.47,False
ORD-000443,2025-06-09,CUST-00083,UK,Beauty,Moisturizer,5,236.54,0.0,10.46,False
ORD-000444,2024-12-30,CUST-00225,IT,Home,Chair,3,267.42,0.0,11.34,False
ORD-005752,2024-05-27,CUST-00675,FRANCE,Sports,Water Bottle,1,218.08,5.0,-5.0,True
ORD-000446,2024-05-18,CUST-00898,ES,Electronics,Mouse,3,235.28,10.0,-5.0,False
ORD-000447,2025-07-31,CUST-00147,FR,Grocery,Pasta,2,251.78,5.0,9.09,False
ORD-000448,2024-10-18,CUST-00829,UK,Electronics,Mouse,2,213.32,20.0,10.19,False
ORD-001339,2024-06-11,CUST-00414,ES,Fashion,T-Shirt,1,294.94,20.0,8.9,False
ORD-000450,2024-07-12,CUST-00516,BE,Beauty,Perfume,2,181.27,20.0,10.85,False
ORD-000451,2024-02-06,CUST-00534,Belgium,Home,Vacuum,2,61.49,,5.6,False
ORD-000452,2025-09-17,CUST-00537,FR,Beauty,Razor,3,97.76,0.0,5.07,False
ORD-000453,2025-07-18,CUST-00262,BE,Fashion,Sneakers,5,322.07,0.0,9.13,False
ORD-000454,2025-12-25,CUST-00773,FR,Home,Lamp,3,25.12,25.0,13.25,False
ORD-000455,2024-06-03,CUST-01081,IT,Electronics,Mouse,4,328.68,5.0,0.51,yes
ORD-000456,2025-04-26,CUST-01311,FR,Beauty,Sunscreen,5,332.51,0.0,0.8,False
ORD-000457,2025-01-24,CUST-00356,UK,Electronics,USB-C Cable,,258.72,5.0,6.3,False
ORD-000458,2025-10-30,CUST-00768,IT,Fashion,Cap,1,96.93,20.0,2.19,False
ORD-000459,2024-06-06,CUST-00409,DE,Beauty,Sunscreen,5,69.47,5.0,5.52,False
ORD-000460,2024-07-05,CUST-00884,NL,Beauty,Moisturizer,5,64.64,25.0,13.54,False
ORD-000461,2025-03-29,CUST-01273,NL,Grocery,Chocolate,,257.49,15.0,free,False
ORD-000462,2024-08-19,CUST-00710,IT,Beauty,Razor,3,313.68,0.0,0.19,False
ORD-000463,2024-11-15,CUST-00066,DE,Grocery,Chocolate,1,139.19,0.0,7.91,False
ORD-000464,2024-06-26,CUST-00699,BE,Beauty,Moisturizer,5,73.31,0.0,4.41,False
ORD-000465,2025-04-15,CUST-00334,UK,Sports,Football,1,380.25,0.0,10.39,True
ORD-000466,2024-03-25,CUST-01045,IT,Fashion,Jacket,2,188.17,0.0,9.27,False
ORD-001389,2025-01-12,CUST-00642,DE,Sports,Yoga Mat,2,243.56,0.0,0.62,False
ORD-000468,2024-12-13,CUST-01157,FR,Sports,Dumbbells,4,398.24,0.0,8.36,False
ORD-000469,2025-02-02,,IT,Electronics,Monitor,2,249.87,15.0,12.88,False
ORD-000470,2024-09-14,CUST-00006,Belgium,Sports,Dumbbells,5,15.28,20.0,1.15,False
ORD-000471,2024-11-21,CUST-01196,FR,Grocery,Tea,4,137.07,0.0,,False
ORD-000472,2025-06-19,CUST-01278,FR,Sports,Yoga Mat,4,357.79,10.0,1.87,False
ORD-000473,2024-03-05,CUST-01171,IT,Grocery,Olive Oil,3,165.71,25.0,14.26,False
ORD-000474,2024-12-03,CUST-00860,UK,Home,Vacuum,4,185.41,15.0,0.47,False
ORD-000475,2024-06-18,CUST-00739,UK,Fashion,Jacket,5,268.09,0.0,13.3,False
ORD-000476,2024-10-02,CUST-01205,NL,Fashion,Jacket,3,310.29,0.0,,False
ORD-000477,2025-08-24,CUST-00818,ES,Home,Chair,3,361.35,20.0,14.39,False
ORD-000478,2024-02-13,CUST-00404,UK,Fashion,Sneakers,5,230.63,,8.41,False
ORD-000479,2024-06-25,,FR,Toys,Action Figure,4,37.56,5.0,13.32,False
ORD-000480,2025/01/01,CUST-00278,de,Home,Chair,3,174.29,5.0,3.14,False
ORD-000481,2025-06-07,CUST-01160,DE,Sports,Dumbbells,4,305.19,10.0,12.94,False
ORD-000482,2024-02-19,CUST-01390,NL,Sports,Water Bottle,5,-120.0,20.0,9.97,False
ORD-000483,2024-11-03,CUST-00292,IT,Home,Lamp,1,326.5,15.0,6.79,False
ORD-000484,2025-05-19,CUST-00555,IT,Sports,Football,2,228.36,0.0,3.39,yes
ORD-000485,2024-10-15,CUST-00850,DE,Home,Chair,5,102.16,5.0,12.09,False
ORD-000486,2024-07-27,CUST-00558,FR,Home,Coffee Maker,1,232.05,5.0,9.21,False
ORD-000487,2024-12-10,CUST-00972,FR,Electronics,Headphones,3,234.89,5.0,7.08,False
ORD-000488,2024-03-04,CUST-00816,NL,Electronics,Keyboard,4,139.84,20.0,12.8,False
ORD-000489,2024-07-27,CUST-00680,IT,Fashion,T-Shirt,4,296.97,,10.07,False
ORD-000490,2024-12-28,CUST-01224,NL,Electronics,Mouse,3,379.72,0.0,13.14,False
ORD-000491,2024-05-01,CUST-01192,FR,Grocery,Pasta,1,328.76,0.0,5.9,False
ORD-000492,2024-01-16,CUST-00656,de,Electronics,Headphones,4,215.43,0.0,12.18,False
ORD-000493,2025-10-14,CUST-00103,FR,Home,Chair,3,95.83,0.0,9.64,False
ORD-000494,2024-08-31,CUST-00704,BE,Home,Chair,2,103.62,0.0,12.91,False
ORD-000495,2025-12-25,CUST-00353,NL,Home,Chair,3,9.8,5.0,7.68,False
ORD-000496,2024-08-13,CUST-00192,UK,Beauty,Sunscreen,2,167.08,,,False
ORD-000497,2024-10-14,CUST-00048,de,Electronics,Headphones,1,357.7,0.0,4.48,False
ORD-000498,2024-07-06,CUST-00989,ES,Electronics,Keyboard,2,112.46,5.0,2.72,False
ORD-000499,2025-02-24,CUST-01205,ES,Sports,Yoga Mat,1,41.78,20.0,2.62,False
ORD-000500,2025-12-24,CUST-00047,DE,Beauty,Shampoo,2,314.19,0.0,,False
ORD-000501,2024-06-13,CUST-00568,Netherlands,Fashion,Cap,5,290.98,20.0,1.21,False
ORD-000502,2024-11-15,,de,Fashion,T-Shirt,4,348.53,15.0,10.11,False
ORD-000503,2025-11-02,,IT,Beauty,Moisturizer,4,44.71,0.0,1.09,False
ORD-000504,2024-08-06,CUST-01119,UK,Fashion,Sneakers,3,271.76,20.0,14.87,False
ORD-000505,2025-10-10,CUST-00777,FR,Electronics,Keyboard,2,24.31,15.0,5.32,False
,2024-03-08,CUST-00893,NL,Toys,Doll,3,107.6,0.0,1.75,False
ORD-000507,2024-09-13,CUST-00810,BE,Toys,Lego Set,2,90.57,15.0,10.3,False
ORD-000508,2024-06-12,CUST-01383,DE,Toys,Action Figure,5,157.24,20.0,1.13,False
ORD-000509,2025-09-10,CUST-01054,UK,Home,Vacuum,5,233.97,10.0,5.3,False
ORD-000510,2025-03-20,CUST-00167,DE,Home,Chair,4,399.3,5.0,0.92,False
ORD-000511,2024-06-27,CUST-00031,NL,Toys,Board Game,2,134.87,15.0,2.76,False
ORD-000512,2024-12-14,CUST-00782,IT,Sports,Yoga Mat,1,349.93,15.0,0.6,True
ORD-000513,2024-07-25,CUST-00945,ES,Home,Chair,3,240.71,0.0,13.85,False
ORD-000514,2024-02-11,CUST-00651,UK,Grocery,Olive Oil,4,26.35,25.0,14.71,False
ORD-000515,2024-06-09,CUST-00765,BE,Sports,Dumbbells,2,325.94,15.0,3.33,False
ORD-000516,2024-12-27,CUST-00379,DE,Home,Pillow,3,331.43,10.0,9.65,False
ORD-000517,2024-09-28,CUST-01062,IT,Toys,Puzzle,3,23.04,15.0,,False
ORD-000518,2024-02-25,CUST-01074,UK,Grocery,Chocolate,2,87.72,10.0,,False
ORD-000519,2024-10-02,CUST-00751,DE,Fashion,Cap,4,,0.0,12.23,False
ORD-000520,2024-01-05,CUST-00641,FR,Fashion,Jeans,4,376.12,10.0,6.48,False
ORD-000521,2024-10-29,CUST-01169,NL,Grocery,Tea,5,212.49,0.0,1.56,no
ORD-000522,2025-07-02,CUST-00870,ES,Electronics,Headphones,1,167.12,5.0,13.96,True
ORD-000523,2024-11-30,CUST-00168,ES,Beauty,Perfume,5,13.0,,1.78,False
ORD-002919,2024-05-22,CUST-00131,DE,Toys,Doll,2,163.52,5.0,0.01,False
ORD-000525,2025-02-05,CUST-00690,FR,Sports,Tennis Racket,2,134.98,5.0,3.33,True
ORD-000526,2025-02-20,CUST-00865,ES,Home,Chair,5,47.78,0.0,2.2,False
ORD-000527,2025-03-22,CUST-01216,IT,Home,Chair,4,394.75,0.0,14.62,False
ORD-000528,2024-11-08,CUST-01395,UK,Sports,Tennis Racket,4,170.93,0.0,13.97,False
ORD-000529,2024-10-04,CUST-00551,FR,Home,Coffee Maker,3,261.27,30.0,0.86,False
ORD-000530,2024-03-27,CUST-00639,ES,Sports,Football,3,283.24,0.0,8.0,False
ORD-000531,2024-04-23,CUST-01089,ES,Fashion,Jeans,2,101.43,20.0,0.52,False
ORD-000532,2024-05-03,CUST-00826,DE,Home,Pillow,5,7.96,0.0,-5.0,True
ORD-000533,2025-05-15,CUST-00808,NL,Home,Chair,2,237.32,0.0,10.46,False
ORD-000534,2025-06-23,CUST-00450,FR,Beauty,Razor,2,227.44,20.0,10.0,False
ORD-000535,2024-03-03,CUST-00184,FRANCE,Beauty,Shampoo,4,101.63,0.0,14.8,False
ORD-000536,2025-01-28,CUST-01117,NL,Grocery,Tea,5,71.61,0.0,6.27,False
ORD-000537,2025-12-01,CUST-00656,ES,Fashion,Jacket,,350.74,0.0,,False
ORD-000538,2024-08-25,CUST-00347,IT,Toys,Puzzle,5,209.56,0.0,2.36,True
ORD-000539,2025-10-30,CUST-00159,FR,Beauty,Perfume,4,319.92,30.0,1.51,False
ORD-000540,2025-12-26,CUST-00257,ES,Sports,Yoga Mat,2,219.46,0.0,4.25,False
ORD-000541,2024-12-08,,ES,Toys,Puzzle,2,262.07,0.0,13.96,False
ORD-000542,2024-05-07,CUST-00859,UK,Toys,Puzzle,5,263.29,15.0,10.74,False
ORD-000543,2024-07-22,CUST-00696,ES,Home,Chair,5,44.31,10.0,1.0,False
ORD-000544,2025-11-09,CUST-01150,FR,Fashion,T-Shirt,1,221.81,0.0,,False
ORD-000545,2024-08-14,CUST-00186,FR,Sports,Football,1,221.84,5.0,7.09,False
ORD-000546,2025-13-40,CUST-00343,IT,Fashion,Sneakers,2,391.8,0.0,12.44,False
ORD-000547,2025-06-29,CUST-00465,,Beauty,Shampoo,2,38.37,15.0,8.85,False
ORD-000548,2024-11-24,CUST-00977,FR,Sports,Tennis Racket,1,301.58,0.0,13.34,False
ORD-000549,2024-07-22,CUST-00610,U.K.,Toys,Puzzle,3,0,25.0,1.37,False
ORD-000550,2024-05-07,CUST-00440,NL,Toys,Board Game,2,160.33,15.0,7.11,False
ORD-000551,2024-04-13,CUST-00657,IT,Electronics,Keyboard,3,110.44,20.0,9.04,False
ORD-000552,2024-04-04,CUST-00988,ES,Sports,Yoga Mat,4,30.46,0.0,3.45,False
ORD-000553,2025-03-27,CUST-00331,DE,Toys,Lego Set,4,6.97,0.0,9.53,False
,2024-05-08,CUST-00645,ES,Fashion,Jacket,5,307.07,0.0,11.24,False
ORD-000555,2025-04-14,CUST-01155,BE,Toys,Action Figure,2,367.87,0.0,13.3,False
ORD-000556,2024-05-24,CUST-00213,IT,Home,Lamp,4,314.22,10.0,7.43,False
ORD-000557,2024-06-06,CUST-00231,IT,Electronics,Monitor,5,111.61,10.0,6.63,False
ORD-000558,2024-04-14,CUST-01024,,Electronics,Mouse,5,152.7,0.0,6.15,False
ORD-000559,2024-11-23,CUST-00136,UK,Beauty,Moisturizer,1,11.42,30.0,12.24,False
ORD-000560,2025-07-19,CUST-00374,FR,Toys,Board Game,5,363.19,0.0,9.16,False
ORD-000561,2024-06-11,CUST-00755,UK,Toys,Doll,2,49.99,10.0,11.71,False
ORD-000562,2024-10-12,CUST-01224,ES,Beauty,Sunscreen,2,,5.0,8.2,False
